1000 10000
12448 1115 13114 3464
2916 18776 5281 19896
8118 12371 15659 13293
8340 16228 15510 16275
5141 9048 16533 13054
17053 19825 19615 19904
390 4906 9395 13914
1699 12864 10251 17605
16748 19499 19229 19953
7527 2814 18379 8612
1122 13319 1268 14507
13297 11742 17924 16276
15710 18013 18032 18328
10563 17998 15750 18961
7302 3316 10540 18882
11637 18610 19890 19171
11277 19739 16116 19967
12982 15812 17714 18447
9366 12037 16177 16241
15721 1196 17760 12464
12116 6359 19931 16413
13206 3452 15356 14332
13365 18837 19746 19902
16801 14403 17708 18238
19634 16131 19795 16620
13424 11494 19523 19373
14912 15876 18248 19476
10387 17227 13127 19716
4294 10672 13110 19706
13796 7739 15964 12423
4265 8408 17142 9631
9630 18515 9698 19198
18286 12908 18350 19649
10162 5007 12345 13487
7050 19139 18148 19529
2438 9226 4399 10301
4046 6592 14561 12900
5688 2984 14210 19049
4419 2183 18520 18744
4547 8012 14830 19063
10498 16507 11193 16960
13319 6658 15857 19683
17888 13273 19959 14133
4315 13248 8724 19838
19221 15888 19979 16861
11624 3187 13135 6901
5996 3264 11202 10991
19261 1562 19473 10935
1387 19828 12038 19946
1983 7890 15887 15187
10118 9716 13958 14363
19429 10056 19697 16077
3786 18766 16664 19593
5939 10410 16432 12997
6924 4349 9807 10116
5640 15067 15825 19779
7721 9727 18247 10413
16496 7478 16780 10268
10103 18585 16363 19013
4700 6066 12091 8214
5838 4845 12526 16396
2433 12612 17781 15005
562 16973 11874 17376
3295 477 13057 19257
4246 6085 17978 6789
2972 14590 6306 18167
5175 5851 11307 6300
1240 3529 7907 18320
12629 16535 12802 16929
12524 14885 14711 16985
629 18276 15129 19332
19454 6339 19596 10516
4882 19861 9532 19918
15486 10874 16154 18620
3437 19944 12890 19973
18211 15610 18924 19722
4798 7643 14457 16601
6601 10048 9126 18975
4974 2463 17008 15499
8357 8231 14968 11528
8868 15132 14156 17278
9530 17828 13689 18055
16 10203 14872 19687
14507 16143 15339 16746
2498 300 14430 10808
13809 11206 17910 15309
2870 4346 11223 12656
8361 4056 17435 16981
15894 1816 16833 18228
17239 18689 17420 18903
12357 3144 15378 13344
16817 18769 18227 19879
19701 3187 19731 12119
4713 18492 18406 19838
16419 15869 18822 19278
13038 10326 19904 15145
1823 5604 8721 9942
12949 4302 19227 8054
11832 19575 18297 19650
3311 189 10389 10372
10957 3015 19816 15470
10022 1435 12308 2536
8638 2120 11082 19731
14821 19590 16901 19935
10175 8898 19945 16996
5134 12447 10966 14742
14086 8077 15605 11906
8116 1906 13562 4428
19318 17045 19886 18698
10013 18064 19022 18606
9968 10084 19174 14753
6257 12779 13732 19667
16429 14078 17533 14168
791 12546 12804 18458
13128 14028 18674 19360
4998 5076 9793 11749
1595 5264 19876 7870
15986 17091 18921 18852
16965 19150 19832 19267
14784 5653 18757 15944
15633 17538 18155 19660
10124 12149 10238 14659
17473 12225 17829 13592
6273 13005 17064 13926
8940 5199 9462 15594
18014 3760 19521 7862
5534 7138 8177 11130
3442 18090 18261 19018
185 850 9045 5434
11740 10863 12597 14510
15153 14099 18150 18143
14557 10212 16139 13276
12786 7340 13825 18600
11978 10213 14801 17622
5660 7391 14685 18155
10368 13653 15345 19892
2313 17396 12910 18186
17161 8684 17888 13183
2728 9930 7294 19114
10712 91 12551 9039
2027 8125 2624 12246
2186 14508 7460 19312
2831 14021 3745 16996
3069 1619 14366 15806
12827 6706 19543 14836
8477 8753 16672 17548
5772 9961 6555 16901
4931 14015 7164 18236
11497 11791 12176 13367
5866 17671 15596 19946
5759 7389 7637 11782
18800 9635 19023 19475
8509 13569 9004 18375
17054 17178 18701 19273
13846 1111 18290 14278
16708 1312 18767 6943
13619 8717 14364 9261
4536 2039 14023 12483
17583 10170 17826 12403
1298 656 6463 1222
18789 13514 19316 17539
6841 17614 7317 19331
3950 3646 19474 18397
10027 15866 16416 18324
17144 7243 19120 9149
16142 9698 16339 17161
3289 19529 16165 19825
11424 4381 18733 14242
7903 9979 7967 9999
501 1146 18592 12819
6062 15899 10761 17262
13658 18704 18530 18859
8443 4554 15794 17300
13937 10857 14945 15435
10545 16409 19743 17500
11642 17840 18842 19891
2736 16661 16264 19771
352 19776 1361 19789
9429 12108 14703 19979
6649 4980 13264 10809
14436 15533 19700 19483
14092 9727 16422 12917
3280 2360 14183 14119
13493 1422 16920 19696
10946 2690 17150 10002
17793 12975 19177 18241
8861 1391 18293 3040
15335 7596 18247 8183
7480 13282 12411 17726
4008 19981 8108 19991
15847 6051 18004 13374
15764 16048 17548 20000
17100 14355 18169 19878
14938 4523 15156 16246
7527 7847 19894 18610
7526 15961 16627 16398
5996 19376 6403 19811
445 13871 19983 18328
16542 9722 19787 12811
770 8411 16165 14682
3164 12359 17914 14054
3060 7729 10581 8946
14106 16046 17297 18444
13510 267 16082 12151
1382 11060 7821 17495
8981 7536 17857 19986
18221 11611 18834 18231
15003 13449 19291 17528
2383 18037 10217 19496
393 19142 9001 19681
11348 6114 17237 18261
13080 18702 19248 18816
7435 14276 15642 14946
13899 10476 18242 12800
16202 70 18143 4081
13261 9997 14830 18163
3096 9192 9899 15133
13128 2945 17616 9763
16314 11927 17720 13818
11982 4061 18660 7803
6516 451 9011 16888
11163 1496 17230 6187
14071 12374 17610 14404
11357 5352 19260 5739
4656 5704 7483 14943
19955 5234 19976 14360
12204 3840 16798 4925
9496 344 17950 18466
9064 8445 18332 16991
16305 14141 18104 15952
4570 16644 6378 19832
809 15820 11518 18255
15806 8403 19921 19851
9557 5695 16622 7406
1944 5103 6274 8976
4139 16459 11425 18560
7880 6580 12146 15746
18581 8166 18883 19372
18617 16427 18778 19716
1820 4321 12299 8342
3167 18482 6444 19118
6362 11642 11031 11718
10737 2994 17658 13243
7634 11214 13842 17722
13519 15577 18429 17687
2314 11914 7489 14978
8580 7083 9613 10363
7996 17591 12258 19208
14096 1344 14117 13948
1073 1680 3237 13159
5097 7044 18697 8630
18204 16479 18666 18355
18530 11712 19409 19574
11644 16023 12633 19498
5733 19343 8979 19888
18152 3324 19415 18365
2572 5698 16896 18059
8939 2279 12566 4038
5009 15553 13663 19523
18289 18853 19604 18936
9254 19907 13225 19919
3752 1457 9179 5983
9008 8707 9346 15134
10590 9196 11498 15891
6734 6656 16863 12999
16118 18452 19626 19309
5225 9522 19810 9667
1149 5131 13703 13181
1729 19111 17339 19456
19521 19182 19948 19184
16752 15998 18439 17187
9430 4758 18900 9938
1537 4457 13563 10568
5631 10349 9719 19993
9812 13595 10894 18771
10497 8049 17023 15268
17408 5173 19421 18044
681 16206 7007 18086
6293 15766 17867 18628
4980 14823 14835 18370
17650 3066 19463 19472
8437 11694 11307 15754
1086 13832 13655 19513
17713 18620 18009 19838
9104 5012 15405 15944
12134 5811 14640 18260
6626 1753 10685 9717
10953 4564 13979 5745
7273 4476 11925 10617
551 1928 2797 15750
4687 16803 11240 18009
1683 755 7786 1249
2719 3914 3929 15190
12001 3582 13136 19035
1798 8293 2501 9114
4171 4558 14136 8936
17990 3358 18458 14608
6136 19678 12966 19785
9572 17430 13904 19761
10175 3308 16743 17894
19769 19738 19829 19982
18779 15746 19310 18872
551 18555 16637 19537
17378 15932 17427 19383
6361 10512 18721 15212
8229 14305 15664 17521
19449 12892 19704 14540
18896 12084 19210 12611
6715 9423 17358 13210
1932 18979 10299 19577
19365 14343 19736 19441
19709 6647 19845 14522
18690 2657 19433 5631
17542 3461 18318 4215
14848 16503 19907 17859
3225 1563 13321 5644
2894 15554 15392 19089
1096 10962 17367 18792
15428 14962 18991 19472
2079 13856 13401 14631
19600 5822 19925 14631
2426 6786 16574 7566
19524 6944 19981 14308
16606 6760 19541 17568
19853 12521 19906 16509
1269 14631 10099 19086
14270 18977 16807 19337
5343 1337 18036 11409
3769 5849 10334 8542
14293 6500 18248 8379
6059 8944 11610 9113
12224 13481 12856 14838
11259 9050 12153 17263
2677 17330 7681 18462
16949 364 17899 11156
11604 7787 17081 15777
10662 15023 15764 18534
6686 8384 15969 14653
4148 12059 18027 14064
14655 10069 18274 16700
7016 6688 16441 12240
16017 5595 17011 18664
6442 2236 19646 17797
4269 17184 8952 18851
15587 12139 16922 19951
12510 16369 12674 16868
14457 8188 18656 9480
16855 18260 18027 18462
12302 2251 14264 15667
16527 5588 19481 10903
18902 2637 19923 5591
17750 13799 19771 18245
15337 8080 19200 17717
4031 5221 5027 17107
16034 509 19048 6700
10604 141 17287 18782
933 19644 4822 19689
10510 18124 15092 19528
6356 945 8764 3379
14081 6309 17367 8501
15191 8399 18527 19957
15855 6608 16391 18120
9720 14061 13817 15487
11441 11330 13541 12938
973 197 13676 10825
2710 18496 3935 18676
16272 15762 16627 16402
11979 12957 13879 15366
12688 10387 16897 10432
11361 12064 11522 18492
19330 4129 19402 16476
12076 18740 14182 19555
4865 457 18917 14243
12970 13270 13011 14522
5361 6533 18617 14741
1282 3292 7523 4058
15824 19122 18808 19471
5263 9117 15079 12852
4614 18250 19506 18374
6943 10005 13336 18674
2291 3748 15095 12970
14976 1757 19759 4898
1912 19503 11278 19757
19403 15338 19784 17841
3572 11858 13726 17647
19873 11276 19969 11302
18662 16534 19851 19799
1105 11201 5531 14033
11579 16780 18150 18086
13704 10240 19954 15041
18879 2898 19144 10100
18590 5911 19253 15899
1485 3347 18504 10432
11304 828 18035 19567
11798 1548 12933 2272
2012 15306 3880 18446
13421 7238 18392 19370
9129 2389 10678 18347
17600 631 19036 16646
17956 6114 18586 10831
1632 1456 3484 14432
12405 12562 16418 19443
19279 13029 19291 16212
12083 17930 19818 19813
2736 16837 16971 17104
6347 12391 18198 15091
17931 5040 18639 7233
14947 18599 16246 19897
5043 19030 12726 19937
1758 17544 2323 18720
17319 13324 17390 14484
5892 12140 19127 17028
19627 15495 19903 19485
3681 4991 8405 16737
14090 15449 19881 16700
13496 6300 18214 11062
8744 3369 19613 9516
3392 6079 3775 15259
14023 16343 16892 18842
7067 16361 10752 18296
8619 3995 15207 19355
13447 91 18112 10570
1494 19923 11430 19958
350 11771 9463 13308
5982 12700 16158 15990
885 15630 12574 18629
19465 1859 19866 18753
8677 853 12585 10397
4960 14306 6541 17542
11947 4228 14250 11264
1851 9440 2352 13172
1913 17700 12832 19137
7061 13875 18455 17561
12941 14762 12984 18618
7363 16383 12885 17513
18535 13164 19448 16441
16624 8888 18240 9021
4318 1617 16917 10419
13937 13281 16474 17321
14687 9836 16493 15611
10959 13455 18487 14834
7360 8803 15953 15358
644 16284 14253 17746
105 1205 666 11467
1515 4901 12672 15739
3394 14711 14175 18831
13893 310 18338 4070
11630 4244 15344 12816
12651 12746 18623 13995
10526 13548 10978 19802
12237 2822 19065 16996
10606 2780 11501 8169
14285 3064 16355 19670
866 4808 14608 17121
18019 3306 18045 10994
2260 17340 2523 17553
2411 11730 8858 13794
17310 17690 19089 18565
12856 16515 18970 18935
16180 15541 18106 15874
7843 1326 9921 16708
5251 6449 8422 11209
2200 19445 10463 19561
5731 10889 16154 18852
10949 16994 11248 19755
8141 14528 12125 19509
11837 16498 19594 17526
6095 17932 16124 18368
906 17871 16303 18206
11118 8375 19449 16277
17818 11557 18649 13744
9160 9531 16519 16635
12951 13621 16528 16350
13604 12593 16788 17752
56 6070 13975 7549
13679 13299 14320 17140
90 15236 16410 19759
19696 2986 19997 10771
2244 1991 10480 3037
12219 18671 18284 19023
10270 4923 16769 9821
11429 12257 12924 15989
9023 3288 9840 19961
9566 11525 12658 12807
5696 8664 19617 10459
7187 8140 8437 19607
6239 11872 8438 14837
7508 19572 13887 19601
3899 8469 12698 13913
12967 2312 17947 10765
15896 17087 19115 19265
7495 11764 11873 19134
307 14382 2297 16948
1689 16402 6100 17471
19177 15344 19276 18968
2545 13832 19769 15629
2239 10241 15150 15957
10689 8224 19942 15889
17745 8268 19134 12748
5370 3026 10183 18339
8519 15073 17480 17611
18650 4389 19251 5891
13760 17538 17759 17565
11131 9292 17350 15075
15561 6704 15995 17541
13630 16518 16044 18369
15216 5269 18569 18948
13695 11057 18644 15816
12399 12597 17892 14973
18981 4135 19868 13509
13911 7083 18645 13885
18152 8921 19553 9811
19165 4523 19600 17555
10775 8350 12859 8844
8250 5303 19036 10697
14448 7438 16416 8208
6075 9522 12887 18732
1036 8859 2003 18251
11065 5437 15733 8047
7994 10595 18519 14551
2387 17050 17914 19249
7978 316 15552 13345
17495 7189 17990 18637
18379 5566 18930 14908
2716 6756 17031 19245
11689 5310 18111 12228
18979 13127 19624 17097
7627 7023 10024 8650
5584 8007 6608 19230
12827 9910 17402 16255
10231 12819 14684 13139
939 10322 6699 14948
10881 3557 12506 8196
7082 857 15944 14276
3133 18944 3674 19937
7602 14309 13301 14970
7325 7249 7703 13646
7889 13184 13966 17993
19584 3128 19967 5788
5682 8980 14690 14277
7553 13003 11853 19732
18993 18233 19420 18239
12340 1570 17075 17128
18074 895 19297 3356
15172 2605 15491 6718
18175 8181 18530 9908
1257 11688 7670 16856
441 17783 9779 18658
15313 1219 18581 3783
7618 5546 12339 18977
19473 9566 19693 12823
12086 8628 12655 8902
12048 2271 14745 15253
13393 15347 17890 19615
10647 14406 17755 15780
13008 13779 14130 19641
13102 8724 16459 19689
4891 6882 13345 9223
9861 18326 12421 19749
17251 14466 17438 19287
2131 10661 19602 17075
17119 4965 17577 12678
8727 15963 9114 17995
7786 5461 15620 17838
1253 10913 8610 15688
11236 10176 19313 12740
11610 18459 18040 18916
14750 5686 15987 13439
2563 15413 13340 16474
7903 6860 19717 9563
3691 10291 18908 18566
718 921 1314 15340
9010 19410 15992 19670
15317 1219 16340 17951
13260 19113 14005 19485
16204 4339 18084 14612
4197 15740 12793 17398
2414 19993 6300 19997
1028 12127 19606 15454
9039 18905 19167 19776
11931 7134 13713 12958
17898 2352 18615 8523
2861 6071 13869 9637
5513 10988 19428 12896
17816 4882 19899 11921
1802 979 19802 18741
17661 14530 19889 19887
10411 3164 13447 10508
3816 8449 10816 19595
9677 1912 19159 5740
159 10338 15790 18142
17096 18099 17419 18801
4671 19643 11993 19992
10211 5509 10542 7619
6131 16720 11230 17316
14497 19931 16727 19954
4507 5830 11763 6307
17862 1046 20000 12104
1355 8001 3902 10511
5184 8289 16807 11237
4455 13419 18387 15511
19986 7611 19989 18088
13396 4133 18972 11329
1760 1654 16343 4916
12977 7668 13289 15728
12012 1904 16519 8173
12620 4202 14838 5917
239 6185 10366 11846
11201 16654 15178 18737
6825 2261 17374 3281
8142 3346 19353 17389
407 7717 16572 11792
5403 3928 17431 4604
18513 4334 19960 10172
19702 7844 19967 15466
15285 17815 18653 18936
4406 10871 15238 13397
12768 8162 16805 16122
2715 6874 5385 12683
518 3144 5747 4234
18356 19492 19334 19717
19942 8633 19968 15890
12417 11319 14450 14019
17618 13571 17783 15420
16545 4664 19602 7488
1376 7851 19097 16281
5455 15398 8926 16607
8193 7278 16022 16816
13426 18959 18868 19863
12574 6531 14257 13672
19695 18928 19907 19292
4788 9769 17024 10109
14328 232 19524 12955
10073 4102 15690 8363
1394 611 7015 2172
18110 4827 18145 19714
4881 18896 17705 19026
17263 15817 18012 16669
10969 48 19854 6472
8658 19508 19775 19593
1808 12790 16984 16623
15297 2938 17895 6469
6019 14444 18600 18696
19146 10224 19679 16875
3690 7355 13344 13609
12760 14266 13405 15453
17040 11324 19065 17025
12002 17819 13363 19039
14234 18254 14867 18764
2031 8574 7520 19658
7533 1296 12096 17453
4061 5742 15290 17967
17996 2642 18787 13629
18753 11879 19589 17880
1369 8514 17550 9692
14226 13982 18825 18735
1496 3700 8292 5258
4604 15714 16097 17067
7347 8640 16698 11774
648 19784 9987 19805
10875 163 19905 12901
2725 17939 11013 19099
17778 397 18418 11564
10392 18113 14939 18746
3416 15195 10350 16935
4324 19805 5905 19814
2814 4329 6706 7542
16904 12666 17960 17920
11117 15504 13272 17561
6744 9322 9023 19562
12133 8852 14656 12206
7522 7241 11153 19662
15919 1843 19685 18565
12030 15833 19506 18162
8200 4689 12810 16581
4283 3852 14084 12087
14420 13974 17234 14876
87 7918 19939 15395
9206 11329 19844 17976
18464 7613 19773 18541
18028 4968 18350 12366
1997 11005 9318 13452
13789 17833 19751 19982
3643 16618 7591 18159
6349 8316 19422 11169
10627 6775 14037 11249
8698 13059 19035 13718
3465 10043 14212 17236
16970 18251 18710 19789
17191 4686 18177 19398
4678 6415 8710 15733
11338 3112 13189 14611
9058 4959 18459 9784
6277 13683 12412 15776
5224 5410 11045 5881
15061 6337 15685 13157
8253 9185 17659 14288
652 10870 17297 13344
3214 9841 3670 17316
19178 13773 19456 15199
19239 10340 19302 13279
9262 18164 19157 18472
4766 13755 16836 17403
14488 10329 17672 18465
10213 14619 16014 15485
13604 13965 17854 15525
12900 9305 13741 11064
17401 19210 18310 19860
810 3137 2732 17344
8765 2779 14530 15723
5011 19286 19771 19610
3952 3587 16857 4693
13415 11330 19382 12731
16733 13652 17398 13667
9539 14066 15725 17402
7455 7360 17507 17857
18697 12981 19019 13613
5470 2931 19921 19381
10698 225 12108 4928
19197 13871 19471 15973
17613 391 18233 16536
5206 4683 17337 15400
10264 18610 14134 19598
10199 3662 10727 10247
17910 3073 18885 19760
2159 15141 18390 15172
19187 9937 19486 16168
7111 18607 11295 18772
2655 4029 13301 10405
17744 14985 18210 17706
7428 2423 13702 12400
9676 8743 14092 19577
19344 3420 19971 12324
7936 15392 14557 16329
13222 17711 14126 18759
4955 8286 6312 19942
3185 15037 12494 16114
1952 19997 4779 19999
17656 7328 19300 15147
16331 13523 17538 13628
483 1090 7480 7388
238 16213 12113 19611
4411 5403 5169 19893
12535 15969 19327 18088
15515 14188 15779 15325
4966 550 15268 4687
6398 15542 14646 19011
14830 7503 19329 19733
9431 4381 10974 6205
19340 5959 19675 8299
223 12160 14085 12727
3314 1476 10663 2273
1726 17872 13705 19973
19364 17691 19839 19318
481 7257 18257 8783
11822 1717 16377 5900
10841 18522 18173 19585
10576 16470 11275 18441
7177 14159 11816 16703
5193 17224 9743 19669
15767 9473 18609 14283
979 15793 18588 17273
427 12447 12911 15367
15142 13668 16970 14678
18717 4123 19862 11784
11549 4224 12946 8385
547 5529 18495 10811
8550 1151 19203 18439
429 9647 13178 10041
4107 16128 16188 18075
13727 8277 19449 12441
1676 13958 7975 18751
14638 9954 17718 19996
19089 14394 19096 15961
4154 6812 10735 14661
14324 1745 19033 10478
16887 4224 19286 11094
12158 14422 12963 16380
3710 18173 11056 19616
1560 2186 8951 2595
14451 14270 19769 19369
1779 17950 10202 17951
19512 16731 19829 18137
1247 1883 9120 18794
6485 8691 11456 17067
12325 18338 14094 19127
15806 13440 18220 13907
7522 4267 9211 13948
834 764 8885 2029
9311 5556 10479 6347
19348 11522 19570 16010
19201 14979 19504 17135
5792 263 7519 1228
7974 6320 9394 6342
8397 14736 18342 16159
651 9484 10006 17822
5723 1879 14464 15897
3176 6531 12625 12272
13200 12189 15416 12213
13358 10433 14632 15028
14322 7276 15098 18153
13515 1778 15137 13301
15234 17581 18192 19839
7252 13885 18530 19644
9486 6848 13536 13509
19285 19537 19400 19964
3139 4172 19482 15640
17663 2482 17900 15190
13971 7511 19766 18931
13968 6061 18674 15934
5835 17152 18378 19313
7075 3054 16567 19268
16664 7738 17922 11749
12408 9723 17808 18325
15385 6799 17594 18540
3639 17507 14933 17551
5059 13444 5671 18540
966 6946 5422 17380
7946 14830 18566 16598
4186 12856 6314 17001
10277 1513 12664 10508
10047 15941 18978 17377
14432 5398 16944 18312
12957 3717 16848 12887
13899 18289 18630 19021
19303 74 19897 17152
17101 13665 17682 16234
17368 7380 19004 8701
11273 18918 14770 19688
341 10838 12619 13316
17001 7046 17438 13623
8494 1167 11222 9258
6505 12142 16562 18595
6141 18189 6781 18294
16379 1826 19480 10087
10505 16415 12415 18387
6648 247 17956 10192
19479 5189 19519 18198
14426 991 16831 5359
7486 2434 17632 18271
3730 2730 15270 19713
1667 18343 19017 19186
15181 8241 17989 18563
11588 16274 14241 16291
14615 984 16865 19836
8781 15514 10056 16877
16211 11682 18450 15538
17194 12727 19160 15305
17662 15233 18683 18453
11880 4622 16762 11372
19062 4670 19680 5213
4902 11263 8721 14151
855 12605 16170 14676
15057 7016 16601 12472
7725 5310 9348 8451
16216 149 19739 13229
19897 10646 19953 15333
7047 3244 15633 11024
5929 13620 17018 15437
13750 4822 19763 7174
15195 11658 15677 16622
7473 1252 15501 17029
15957 14308 17862 16926
17181 11786 19952 11965
312 4355 5718 16079
13479 19095 15705 19185
9867 2438 14770 14554
11070 5332 12965 17897
5445 5334 13616 18615
16935 4287 18101 9047
12227 7966 19412 19799
2440 12947 10688 17089
874 6387 9407 7624
7171 12917 16118 17854
3827 19889 4460 19956
2615 4967 16490 5432
18613 4925 18702 8784
8084 18737 10305 19878
4298 19018 9685 19486
19616 19593 19753 19833
1385 1535 14105 2334
2338 1510 12272 2186
19643 5119 19732 13179
18667 11915 19671 13627
6374 19110 7198 19637
2792 16102 3696 19332
16100 15382 18994 18529
15862 3534 19101 15055
8950 16835 12582 18983
8742 6963 14767 7820
5805 7258 17449 18154
5932 16691 19781 17710
16897 3188 17433 19365
15455 5846 15509 11763
7283 14768 10303 19058
1785 16253 12805 17807
6840 8235 14844 15446
12130 8741 16353 19686
12790 16923 13851 17571
15510 8362 17426 10180
2404 3771 4358 18638
6594 4560 8217 6350
16035 19675 19281 19742
1813 2843 16729 9153
4456 16467 7942 16918
7721 19890 17837 19901
15999 3770 18426 19373
7563 16453 8060 17252
1974 19342 16726 19459
11866 13050 18418 17357
12440 2866 15703 3733
9903 13923 14157 17163
19169 7031 19823 14134
1992 2050 15134 7306
8552 19041 19369 19978
13859 13570 15730 17675
12535 12337 15200 15667
14466 10270 15980 17341
4794 19701 10415 19973
14492 19407 16366 19996
16903 7700 18380 10793
10668 6626 11818 19424
13979 3500 17749 13958
10877 16259 14935 18573
939 15460 9455 17630
11390 10670 19127 11372
15561 11186 19429 11608
19336 5226 19782 16392
6012 8686 15705 11482
17026 17407 17852 19115
15142 5735 16151 15396
13511 9798 14324 15937
12003 4243 14303 6471
18563 15846 19017 16034
3154 7258 5022 13100
12378 9423 17048 14224
14997 5385 17320 12300
11552 7697 19839 14576
5842 10553 8792 19741
14792 17215 17114 18333
4240 5144 7635 8341
7500 16509 13547 19147
8091 5551 11716 11003
4372 5425 4392 10169
3763 10369 10441 13830
10987 4911 13280 15486
7847 3861 10085 4178
12221 12361 15885 14556
8491 9141 16279 16703
12173 388 18331 1624
9425 10016 11030 10720
10002 3728 12641 18484
8629 4204 14296 8168
12093 16158 15573 16931
11462 11934 14723 17328
3550 15490 14603 17409
5534 4744 5943 19836
4881 11055 16943 11715
5561 887 14283 2011
66 4568 14042 14988
15199 16770 15590 19702
5980 6524 9118 15153
9155 10210 9386 14007
12991 17226 15953 18501
14979 14332 18658 16588
3129 12902 17169 17668
5501 3124 9991 4362
19328 13567 19596 16503
16999 15627 17697 16148
15861 8529 19712 18328
17294 18578 18409 19425
12563 14333 19456 19744
10094 13919 11234 17728
4397 16330 17956 19446
4306 3196 6458 11444
3495 16330 4975 17512
10931 15086 14558 18675
12006 2153 12675 9828
10319 19631 17615 19871
539 7409 16053 18036
3602 13868 5770 14625
14134 6689 16539 7187
19285 19944 19307 19950
2937 5815 8609 7219
6352 17909 16965 18975
17233 16508 19260 17022
19551 4502 19987 17699
6243 15310 8946 17770
1639 15618 8996 18007
9143 4009 10584 19111
5877 13730 17913 18641
8489 1998 11870 17669
11299 6987 11593 14885
15207 7996 18220 16349
14370 16297 18826 17777
2585 15009 11983 16987
15594 2090 16816 10866
3640 4994 11265 8694
11199 4606 12552 9882
4479 18932 16400 19550
10253 14299 14005 18260
12538 19933 17345 19968
7969 18284 12986 19579
321 9829 18596 10701
12924 17454 13111 19285
10774 18495 19147 18951
2430 5060 19808 5405
11490 104 15732 6421
12100 2239 19215 13980
19519 14635 19672 18598
5926 7984 14260 10050
5621 11649 9131 17319
2735 9374 3187 9821
7426 16702 18653 19720
1828 12039 5030 15815
15038 19929 19256 19946
13681 8510 16649 8858
18698 14349 18838 19426
10154 5342 18736 10383
10918 12726 11154 14623
17301 14228 19708 14456
4664 13319 7342 19824
13668 11974 17043 14123
2072 15030 9635 16896
10162 6977 13395 7459
10393 5931 11598 9181
632 15096 965 17369
16751 11289 19795 16866
13304 9358 17011 9968
7634 6954 16269 7961
12141 9791 18746 12636
12630 16343 16299 19946
18885 11501 19087 14237
16733 2851 18430 6692
14498 11809 16647 14614
13541 7066 14912 11567
8838 656 15862 18133
11475 8815 19060 14706
232 18806 6733 19978
13331 3146 14199 11353
3326 18785 6175 19721
17353 10420 17611 12999
12581 6817 14559 17025
630 6180 14096 17009
17799 19797 19544 19854
17972 17348 19952 17947
812 15735 4060 18381
6199 2854 15595 18300
14033 11587 15620 15720
6494 17626 14507 18717
16507 3254 18176 7491
13526 7057 14669 19808
4269 19453 9986 19636
3898 4474 19576 9709
162 6270 15005 8553
7671 19642 7720 19680
9150 13213 19960 13302
18432 19460 19387 19751
10836 15316 11534 16199
9045 13225 17124 15075
615 17112 3041 18398
4772 2705 19582 13186
14974 16256 19615 16553
17167 18630 19652 19280
18997 8086 19349 13454
3100 9736 4470 14751
3175 452 7354 9836
9569 18661 17770 18887
18517 2909 19977 7153
1444 12679 8761 19971
9604 19288 14299 19413
12413 7352 15315 7837
7059 4209 10993 18793
14042 16249 16744 17584
19513 3910 19532 8646
180 14436 9923 15474
8104 3843 18937 11315
17330 3535 19487 13969
4837 6627 14144 12642
2346 1237 14041 13617
19830 19446 19938 19590
15812 1935 17368 7173
12102 7584 14328 11218
14641 350 16026 19814
8911 5659 13524 9263
6083 1300 6450 15395
14106 19542 18221 19962
6946 2975 8690 14595
15546 6191 18613 7306
11686 3113 18625 6131
16210 16435 19863 17459
1898 6927 11588 18781
10032 6292 13008 14960
7431 7806 9125 19838
10318 6087 15793 15105
11107 4670 16148 18317
14157 13945 19380 18498
12061 9196 19860 11396
9258 3886 17254 15660
19527 2678 19975 17761
16642 2968 17079 8824
17204 14178 17562 18547
7400 10481 9607 11823
2605 18497 16211 18649
7081 19102 18678 19108
583 17848 15328 19329
17642 12965 19846 15500
11025 10003 17516 15931
8627 3339 15019 11777
12820 16230 19142 17053
17964 9940 18387 19193
19860 18258 19935 18304
9355 365 12035 14795
19136 8168 19263 15931
12864 2905 19513 19059
11864 3564 14584 12558
5175 19253 8782 19332
17634 9002 19667 17384
12420 11506 15304 17236
3778 2713 18111 6313
210 1997 4385 13397
11617 18431 19069 19067
14288 11769 16555 19689
2133 3816 10439 14924
12871 3182 17969 18780
1150 18820 6004 19192
18460 12066 18780 13639
3597 2817 17740 18146
8712 9811 16992 17651
17449 10963 17486 17993
7230 14646 15939 17439
18355 7639 19710 19036
12790 10892 17567 16403
3598 12698 14945 14566
19673 3339 19984 3960
5009 5745 9855 7696
17003 15931 18467 15972
12907 5936 15449 17502
9540 6034 13956 10810
17545 11078 17946 13175
5780 19037 6305 19488
2261 12253 3910 16246
8402 5736 19708 10919
7315 8762 8770 14756
15349 13659 18494 19205
3040 12375 19530 18374
3189 12085 18330 17453
15487 4698 18901 13903
8536 11155 18435 12238
3223 13651 7222 19727
14024 2221 17628 13322
8409 10284 8926 19926
19333 9798 19376 13332
11520 2392 16333 16053
856 15222 5812 19646
13598 15269 16206 19402
1915 6476 6336 11600
1629 10676 7941 15654
1348 16188 3273 18161
666 16755 14542 18229
11772 10050 17989 17359
5666 1548 19411 7394
18742 18615 19907 18770
13733 11588 15284 13257
1797 11099 9249 16053
12186 18294 15507 19017
17373 907 17702 14378
5226 19641 10594 19809
3042 16938 17551 19959
3988 16929 10625 17198
17596 6552 18579 8321
16128 3507 18496 12208
4498 19131 6799 19505
3397 13872 13348 19055
14896 18726 16090 19576
9551 17254 19728 17823
